Activity_ID,Source_IP,Destination_IP,Protocol,Port,Bytes_Transferred,Connection_Type,User_Agent,Activity_Time,Threat_Level
920a9b97-1438-4ca3-a1e6-87dfa665a8dd,82.215.23.43,48.26.78.64,UDP,5205.0,197.0,Incoming,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/5.1),2021-12-21 05:00:00,0
4b37e522-7d49-42c9-895b-30ba90fce17a,180.128.9.136,33.177.138.80,TCP,55448.0,9184.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 4.0; Trident/4.0),2021-04-18 11:00:00,1
7aed7d61-843a-4903-8bf2-5daf5fa924bc,82.154.140.206,169.54.125.37,ICMP,30135.0,5052.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.26.7 (KHTML, like Gecko) Version/4.0.4 Safari/531.26.7",2020-04-24 09:00:00,0
0915fbb4-3447-4473-bd87-e2c6e736376c,199.134.7.185,51.59.94.217,TCP,60409.0,8732.0,Outgoing,Opera/9.94.(X11; Linux x86_64; tn-ZA) Presto/2.9.187 Version/10.00,2020-03-27 05:00:00,0
2c93ba1b-e7df-4bf3-a373-711574826697,63.100.123.67,11.162.59.54,TCP,12749.0,9318.0,Outgoing,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_5 rv:4.0; lo-LA) AppleWebKit/533.4.2 (KHTML, like Gecko) Version/5.0.1 Safari/533.4.2",2020-08-24 16:00:00,1
132a933a-fa60-4db4-9db8-8aa668029a58,206.54.247.211,143.221.23.86,TCP,7656.0,3337.0,Outgoing,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_7 rv:3.0; hak-TW) AppleWebKit/533.40.4 (KHTML, like Gecko) Version/4.0 Safari/533.40.4",2022-02-12 17:00:00,1
e7af3fea-cb28-45d8-b89f-b0b5f4d2d809,207.234.106.244,95.112.109.10,ICMP,,4807.0,Outgoing,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) CriOS/17.0.848.0 Mobile/69V428 Safari/534.2",2024-03-13 03:00:00,0
4e227f65-f558-4f49-a1af-913fde2e053e,115.53.147.248,191.44.202.137,ICMP,17825.0,6843.0,Incoming,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/4.0),2024-11-16 03:00:00,0
dbe944ee-9eaa-448d-98ec-5412685e60b2,156.103.92.30,39.138.195.0,TCP,61274.0,2775.0,Incoming,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/5.1),2020-11-10 11:00:00,1
74fc3926-e3ca-4bdf-aed2-cc49df4d285c,51.149.73.110,141.149.163.184,ICMP,4927.0,4167.0,Incoming,Mozilla/5.0 (Android 4.2.2; Mobile; rv:19.0) Gecko/19.0 Firefox/19.0,2020-10-26 09:00:00,1
5afd84da-c632-4532-9c4d-3e3b9188436f,91.110.245.219,39.169.243.172,UDP,57153.0,8184.0,Incoming,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_3) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/44.0.810.0 Safari/533.1",2024-06-08 01:00:00,1
4fa9c56e-3289-40c5-892f-a835eab09a94,77.76.24.22,25.11.15.83,ICMP,38601.0,1191.0,Outgoing,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7; rv:1.9.5.20) Gecko/3690-12-06 03:19:43 Firefox/15.0,2021-01-21 02:00:00,0
b671ebbc-d7a2-4a19-870e-78ce7328c79e,116.103.185.21,105.147.237.118,ICMP,14330.0,9134.0,Incoming,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/57.0.873.0 Mobile/53X516 Safari/532.1",2023-06-21 18:00:00,0
1fd5f190-d8b7-47fa-a515-6cac335a01bd,107.155.142.137,12.233.155.243,TCP,,3972.0,Incoming,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0 rv:2.0; ca-IT) AppleWebKit/533.50.6 (KHTML, like Gecko) Version/5.1 Safari/533.50.6",2022-01-05 23:00:00,0
9773d151-014c-4b35-a1cb-8c8d1a979c2f,124.132.137.118,139.172.134.48,TCP,59495.0,2277.0,Outgoing,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_3) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/15.0.830.0 Safari/536.1",2023-12-25 03:00:00,1
52ac4445-df7d-4450-a87c-75d43e57c1cb,1.186.154.30,63.86.65.209,TCP,24520.0,4680.0,Incoming,Mozilla/5.0 (compatible; MSIE 8.0; Windows 95; Trident/5.1),2020-11-08 14:00:00,0
3c27c748-c0ca-48d1-baad-0cf5f3596f0d,,186.73.11.208,TCP,42647.0,,Incoming,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/5.0),2023-09-10 12:00:00,1
d63921cb-416b-4641-a4fb-96a4787080cf,222.111.166.224,62.72.9.160,TCP,8905.0,9037.0,Outgoing,"Mozilla/5.0 (Windows 95) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/29.0.890.0 Safari/534.2",2022-09-15 09:00:00,0
a92caf28-7820-4cf2-abe1-269bee07559b,102.18.44.118,33.194.50.17,UDP,57973.0,1585.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; nb-NO) AppleWebKit/531.31.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B116 Safari/6531.31.3",2021-06-11 17:00:00,0
865454e3-e739-456d-90e8-27109f7740a9,129.176.215.79,20.60.219.178,UDP,30571.0,681.0,Incoming,Mozilla/5.0 (Windows 98; Win 9x 4.90; it-CH; rv:1.9.2.20) Gecko/7790-09-04 09:28:23 Firefox/4.0,2024-01-20 09:00:00,1
afb39051-4bd6-4a51-a233-6286069552d2,,92.221.155.192,TCP,2972.0,9013.0,Outgoing,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_3; rv:1.9.3.20) Gecko/2812-01-20 21:42:53 Firefox/3.8,2024-06-13 14:00:00,0
d34f08b3-2ad1-4490-abea-88d8614f1978,54.243.137.215,185.9.65.188,TCP,9193.0,149.0,Outgoing,Mozilla/5.0 (Windows NT 6.1; cmn-TW; rv:1.9.1.20) Gecko/4834-12-13 19:41:00 Firefox/3.8,2020-04-02 15:00:00,1
a0b7ccf5-86e8-48fd-a3f2-7aec7112aa47,94.174.45.139,160.244.209.121,TCP,32920.0,7153.0,Outgoing,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_7 rv:2.0; fil-PH) AppleWebKit/532.12.7 (KHTML, like Gecko) Version/5.0.3 Safari/532.12.7",2021-04-14 10:00:00,1
292054aa-b068-45d2-bceb-2996a09871c1,129.71.44.96,80.113.163.223,TCP,30162.0,4816.0,Outgoing,"Mozilla/5.0 (Linux; Android 4.3) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/24.0.879.0 Safari/533.2",2023-08-13 09:00:00,1
e8259fd8-7013-44fe-a029-aa1a17b61269,194.134.188.233,115.52.175.63,UDP,3491.0,7783.0,Outgoing,Opera/8.97.(Windows NT 5.0; fi-FI) Presto/2.9.180 Version/10.00,2021-10-18 05:00:00,0
8511da32-b1b8-41a3-9733-429eb3473332,47.167.240.55,29.169.161.3,UDP,60476.0,4898.0,Outgoing,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/19.0.819.0 Safari/531.1",2023-10-30 12:00:00,1
dce3e121-120f-4955-a955-663e5034f7e6,65.37.57.59,139.168.53.24,TCP,46871.0,8486.0,Outgoing,Mozilla/5.0 (Android 3.2.5; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,2022-05-26 17:00:00,1
f8d664ac-a0bd-47ca-8123-74d3ca9bfa12,84.61.99.129,187.149.41.15,UDP,43253.0,6606.0,Incoming,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/3.1),2020-06-22 07:00:00,1
0a0600ee-6a34-4e25-bf21-fd51da0d5891,188.116.153.103,111.235.67.200,TCP,57174.0,2500.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; as-IN) AppleWebKit/532.20.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B116 Safari/6532.20.4",2020-05-07 03:00:00,0
06762b31-d82d-44bd-b860-52601c0a0b53,51.80.45.174,4.98.188.190,ICMP,57574.0,5297.0,Incoming,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/53.0.850.0 Safari/533.2",2021-07-04 03:00:00,1
64cf0d11-28ee-4e15-9300-8fe4eb29f442,120.252.53.89,34.9.175.162,UDP,45989.0,1825.0,Outgoing,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 10.0; Trident/3.1),2020-12-26 16:00:00,0
b114bc67-e1a7-4b91-8f52-de199bf0ff1d,157.131.150.114,191.155.17.232,TCP,49133.0,7158.0,Incoming,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) FxiOS/18.9o7687.0 Mobile/08R819 Safari/534.1",2021-10-25 23:00:00,0
da6e3d04-fca3-42d1-b656-7fd561ec5dbe,55.167.211.188,222.253.128.79,TCP,63160.0,4389.0,Incoming,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/7619-03-05 14:34:47 Firefox/3.6.13,2020-03-17 22:00:00,0
2169f15b-da2d-4c91-87d5-529ec01e8597,173.227.33.31,201.204.131.241,TCP,56626.0,6582.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/534.24.6 (KHTML, like Gecko) Version/4.0 Safari/534.24.6",2022-12-06 13:00:00,0
7338b122-1243-4c31-9cc9-a8383cd064d4,48.44.143.117,16.57.169.64,ICMP,45864.0,5027.0,Outgoing,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; yi-US) AppleWebKit/535.39.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B111 Safari/6535.39.4",2021-03-11 21:00:00,0
f0dba695-3b46-4230-989a-19a97b7c0064,27.15.212.214,82.237.87.155,ICMP,3920.0,1444.0,Outgoing,Mozilla/5.0 (compatible; MSIE 5.0; Windows 95; Trident/4.1),2024-07-17 23:00:00,1
2855d4f1-3593-4226-8748-32d7a0f3764e,8.144.194.238,78.198.4.141,UDP,54620.0,643.0,Outgoing,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/19.0.872.0 Safari/535.1",2021-06-21 08:00:00,0
68491b52-bbdc-45ab-80e7-072e4a442882,21.223.50.99,174.66.199.21,UDP,65186.0,3762.0,Outgoing,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/30.0.817.0 Safari/536.0",2024-05-04 09:00:00,1
c42204a7-8b80-4068-a3cc-2a32bfd3e0e8,111.122.71.29,151.141.214.143,UDP,62039.0,2197.0,Incoming,Opera/9.27.(X11; Linux i686; tl-PH) Presto/2.9.179 Version/10.00,2022-02-18 23:00:00,1
89e15d0c-c6d4-4140-af87-d6ec2ecfb639,203.37.139.2,93.221.151.60,TCP,20550.0,2444.0,Incoming,"Mozilla/5.0 (Linux; Android 3.1) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/26.0.886.0 Safari/534.1",2020-01-04 06:00:00,0
5286a898-ba96-4230-af33-1b76788660f2,37.162.246.55,109.35.104.146,UDP,21426.0,869.0,Incoming,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_6 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) CriOS/57.0.888.0 Mobile/28U204 Safari/535.0",2020-11-27 02:00:00,1
10449d60-9bed-467e-95f4-492bc631b27d,181.96.116.35,140.162.122.213,ICMP,4436.0,7192.0,Outgoing,Opera/9.35.(X11; Linux x86_64; lv-LV) Presto/2.9.184 Version/11.00,2020-05-14 08:00:00,0
54ce7fc0-1baf-445c-914f-8e4958d52a7e,93.15.184.48,177.215.56.60,UDP,6650.0,9958.0,Outgoing,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/4.0),2020-05-28 16:00:00,1
a8e1a631-30a1-4e4c-ba1f-cd73b23359cc,195.184.102.8,50.80.250.124,TCP,36055.0,146.0,Outgoing,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/15.9t2448.0 Mobile/85Q785 Safari/533.0",2023-08-04 00:00:00,0
7095c8f4-6e98-4f22-a628-d58cfe4b7608,40.66.17.234,207.234.185.82,UDP,40644.0,8882.0,Incoming,Mozilla/5.0 (compatible; MSIE 9.0; Windows CE; Trident/3.0),2022-08-16 02:00:00,1
196e593f-1abd-4d6e-966e-298af51efee9,83.237.34.42,106.242.237.170,TCP,10246.0,2546.0,Incoming,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/49.0.821.0 Safari/532.0",2022-04-22 05:00:00,0
0d6c9072-0320-46f7-aeed-ce9dc1b75f35,174.195.103.30,166.147.139.181,TCP,28488.0,7501.0,Outgoing,Opera/9.17.(Windows NT 5.1; tt-RU) Presto/2.9.186 Version/12.00,2021-08-18 22:00:00,1
8f21bad5-b0dc-46a9-ab66-2c8872fac3af,103.96.237.230,45.40.253.52,TCP,3978.0,5551.0,Incoming,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/30.0.832.0 Safari/532.1",2021-09-06 04:00:00,0
035b2286-bcd8-4207-9581-c6073f3fc3d5,174.208.190.238,94.207.75.138,TCP,38258.0,9742.0,Outgoing,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; hak-TW) AppleWebKit/534.44.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6534.44.2",2023-06-25 22:00:00,1
63fff4b9-cbfc-4024-bda8-d844437316ff,128.49.98.68,180.19.143.32,UDP,24207.0,1694.0,Outgoing,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/28.0.878.0 Safari/532.0",2022-03-09 06:00:00,0
941d485a-e100-4573-aed1-cd88bbc29577,207.253.63.224,208.37.113.80,TCP,,7615.0,Incoming,Opera/9.78.(X11; Linux x86_64; as-IN) Presto/2.9.186 Version/10.00,2020-06-22 14:00:00,1
909c0e8b-67d9-4440-b6de-28d032be1fbb,223.143.91.37,160.15.196.195,ICMP,7236.0,689.0,Outgoing,Opera/8.68.(Windows CE; nn-NO) Presto/2.9.172 Version/10.00,2020-12-06 06:00:00,0
2e51ca5d-bdca-4916-b100-78dc2f6b2fec,128.160.218.228,218.244.165.16,ICMP,51674.0,6449.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; wo-SN) AppleWebKit/534.15.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6534.15.2",2024-12-07 10:00:00,1
2ca642e5-70b1-47b7-bf2a-af4db2da7c23,160.95.21.34,189.236.60.28,ICMP,32943.0,7042.0,Outgoing,Opera/9.63.(Windows NT 5.1; ha-NG) Presto/2.9.184 Version/11.00,2022-01-11 00:00:00,1
5d5610f3-99d0-43f8-a876-df6fab501c94,115.102.43.240,81.199.11.177,ICMP,50823.0,9296.0,Incoming,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/15.0.868.0 Safari/531.0",2024-05-09 08:00:00,0
5bdac0d6-defb-493f-926e-76f4986c96bb,221.191.67.192,165.253.85.213,TCP,60151.0,9729.0,Outgoing,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2 rv:5.0; ca-AD) AppleWebKit/533.1.3 (KHTML, like Gecko) Version/5.0.3 Safari/533.1.3",2020-02-26 10:00:00,1
4f2c410d-161b-4990-aa0c-a19a0943cd1e,75.40.176.204,25.43.55.127,ICMP,32012.0,9317.0,Incoming,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.1),2024-06-27 18:00:00,0
359bde96-631f-45b1-ae00-0e56988edff8,130.155.158.197,112.69.142.67,UDP,15044.0,2922.0,Outgoing,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.2; Trident/3.0),2021-02-26 05:00:00,0
bfdc95a4-9f3e-435a-aba0-7192c937e361,4.101.248.40,182.102.36.104,UDP,58756.0,952.0,Incoming,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/532.34.7 (KHTML, like Gecko) Version/4.1 Safari/532.34.7",2020-10-09 11:00:00,1
4a15f68c-acc3-4f7a-9b00-d9c64fcc9dd0,13.226.117.157,47.196.96.242,UDP,20235.0,6573.0,Outgoing,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_9; rv:1.9.4.20) Gecko/8330-10-17 13:31:23 Firefox/3.8,2023-01-17 17:00:00,0
6a066278-dddc-4a93-89d5-c2775b7a7b28,72.255.28.116,16.46.165.242,TCP,64478.0,7117.0,Incoming,Opera/8.90.(Windows 98; ak-GH) Presto/2.9.174 Version/12.00,2020-12-26 15:00:00,0
0a578d2d-0519-4030-af53-d9fe08cfd755,11.65.178.10,25.183.186.214,UDP,,7859.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/532.13.4 (KHTML, like Gecko) Version/4.1 Safari/532.13.4",2020-07-19 04:00:00,0
19ab4365-93e8-457f-b2ab-f526279164b5,19.91.0.62,149.120.68.98,UDP,51038.0,105.0,Incoming,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/4.0),2022-10-10 09:00:00,0
67e76193-fcf5-4014-90ed-88fa3b98e5e5,73.4.49.92,213.82.125.142,UDP,35640.0,2974.0,Outgoing,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/10.0z1933.0 Mobile/27P018 Safari/532.0",2020-12-27 14:00:00,0
ba917cf5-7cad-4778-b4e9-a15e5710310b,108.104.75.18,93.131.248.81,ICMP,,2882.0,Outgoing,Opera/8.91.(Windows NT 5.2; lg-UG) Presto/2.9.168 Version/11.00,2022-06-15 22:00:00,1
b3110dcf-b159-4d1c-a074-261a658b3304,107.20.217.145,123.224.205.63,ICMP,35109.0,2400.0,Outgoing,Opera/9.26.(X11; Linux x86_64; tk-TM) Presto/2.9.187 Version/12.00,2024-06-13 10:00:00,0
14404060-36ee-449d-9160-0a686a157570,208.105.196.171,66.99.188.3,ICMP,35168.0,1633.0,Incoming,Mozilla/5.0 (Windows NT 10.0; nn-NO; rv:1.9.2.20) Gecko/6111-05-12 10:30:50 Firefox/14.0,2022-07-31 12:00:00,0
807927a2-f47d-41ba-8e26-6dc11c62a8e6,183.92.227.190,49.102.61.70,UDP,16265.0,415.0,Incoming,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),2021-08-10 09:00:00,1
e8a8983d-f889-4cbd-87c0-0f1e4ea2d4b5,176.80.195.174,192.145.103.60,UDP,22441.0,6305.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/531.41.3 (KHTML, like Gecko) Version/4.0.4 Safari/531.41.3",2022-02-22 07:00:00,1
ce5d9abd-4bdd-499c-9ad2-7cfb711445a1,14.165.214.236,12.155.12.160,UDP,47074.0,3019.0,Incoming,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/534.10.2 (KHTML, like Gecko) Version/4.0 Safari/534.10.2",2020-10-04 17:00:00,1
2ee9c56b-ab16-4256-a050-17279def14cf,18.199.237.28,50.209.200.190,TCP,61248.0,5487.0,Incoming,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/35.0.883.0 Safari/535.1",2023-04-11 02:00:00,0
f13fc789-6782-41cb-9f5d-2b936d75e20b,116.254.27.197,77.190.190.153,ICMP,40542.0,8781.0,Outgoing,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_4 rv:3.0; km-KH) AppleWebKit/534.23.1 (KHTML, like Gecko) Version/5.0 Safari/534.23.1",2021-01-28 01:00:00,0
e45207cc-2635-431d-bbfc-40a25d759eaf,45.7.10.153,145.30.99.191,ICMP,35472.0,,Outgoing,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_5; rv:1.9.4.20) Gecko/6513-04-04 11:56:14 Firefox/3.6.6,2021-07-02 02:00:00,1
eda3b48b-6241-4dce-8cce-c3aea3893d2a,81.79.15.78,10.109.193.152,ICMP,11155.0,7360.0,Outgoing,Mozilla/5.0 (Windows NT 5.2; hy-AM; rv:1.9.1.20) Gecko/2998-02-14 16:38:06 Firefox/6.0,2020-03-14 22:00:00,1
1ca85c8d-f1dd-4bd3-94d9-1760e410be8f,65.245.118.225,154.240.89.99,UDP,60211.0,733.0,Outgoing,Opera/9.62.(X11; Linux i686; li-NL) Presto/2.9.170 Version/11.00,2024-04-07 17:00:00,0
90fd3018-7df3-4c64-b63c-d76f3c2e5dfa,161.24.121.211,61.113.25.123,ICMP,42283.0,3946.0,Incoming,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_8 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) CriOS/58.0.846.0 Mobile/87P680 Safari/532.2",2022-09-15 13:00:00,0
76c5ae14-45c1-488f-9280-cd4909469e38,197.110.0.244,155.224.199.51,UDP,21718.0,3009.0,Outgoing,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/4202-05-14 08:46:47 Firefox/3.6.14,2020-07-12 00:00:00,1
83147c10-31a5-4fb1-b37f-ca1ddd2ac7ce,13.106.144.53,51.137.150.84,UDP,18747.0,5609.0,Outgoing,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/5.1),2020-10-19 06:00:00,0
868f0a2f-aca5-4f23-b4c9-a2c7dd6447e6,56.235.6.155,65.110.198.169,UDP,40719.0,5451.0,Incoming,Mozilla/5.0 (Windows NT 11.0; az-IN; rv:1.9.0.20) Gecko/5272-05-13 12:55:51 Firefox/3.6.16,2023-07-26 10:00:00,1
119a2b5f-b766-4167-add2-8e99b4c3fc7c,103.123.71.89,204.126.52.13,TCP,46732.0,555.0,Incoming,Opera/9.18.(Windows NT 4.0; fi-FI) Presto/2.9.169 Version/11.00,2022-08-25 16:00:00,1
c38ef23b-31f5-46f2-9ee5-f33e95f7f609,197.168.84.51,79.90.198.243,ICMP,7431.0,2601.0,Incoming,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),2020-02-03 13:00:00,1
ad8b66cd-a0ad-478c-a513-527cd2ee3c72,105.84.39.170,132.211.181.64,UDP,12450.0,3345.0,Outgoing,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.5.7 (KHTML, like Gecko) Version/4.0.1 Safari/531.5.7",2024-05-11 19:00:00,0
a352370a-a376-499c-a4ff-b15e974deab3,219.51.109.49,139.57.31.31,TCP,39658.0,2202.0,Outgoing,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 10.0; Trident/4.1),2021-01-24 03:00:00,0
ad479ce1-58dd-449f-a7ab-67fb2d7c1867,10.137.124.197,151.165.65.217,TCP,11279.0,6193.0,Incoming,"Mozilla/5.0 (iPad; CPU iPad OS 15_8_2 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) CriOS/25.0.895.0 Mobile/15M390 Safari/533.2",2023-08-15 05:00:00,1
e61a5491-a20d-4724-9c7a-cac2d999aa03,13.250.155.200,192.84.243.96,UDP,22372.0,8904.0,Outgoing,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/56.0.806.0 Safari/531.0",2024-11-17 08:00:00,1
ce186f6e-193c-415c-8d4e-3487fe36573b,151.89.13.175,78.116.52.22,UDP,7096.0,5646.0,Incoming,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.0),2022-05-25 21:00:00,1
341cab68-22da-47e4-8333-e5051f5d62ed,45.68.204.103,8.159.160.58,UDP,26880.0,273.0,Outgoing,Opera/8.49.(Windows CE; ne-NP) Presto/2.9.186 Version/12.00,2024-03-10 15:00:00,0
9f2a8984-d656-48b0-9b48-9a30bc487e22,136.54.93.89,112.126.6.182,TCP,38107.0,4987.0,Incoming,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_5; rv:1.9.3.20) Gecko/8944-11-28 08:10:11 Firefox/8.0,2022-07-10 06:00:00,0
1b9aab99-ab4f-4bb4-a7e6-d84ba265f71c,20.50.85.93,43.229.178.183,TCP,15775.0,3474.0,Outgoing,Opera/8.86.(Windows NT 6.1; crh-UA) Presto/2.9.179 Version/11.00,2023-09-30 06:00:00,0
3602c2af-5645-40e1-9f85-257803ba9c98,206.86.133.118,22.140.48.66,UDP,63880.0,9680.0,Incoming,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; lzh-TW) AppleWebKit/533.43.4 (KHTML, like Gecko) Version/4.0.5 Mobile/8B118 Safari/6533.43.4",2021-09-03 00:00:00,0
946d7696-be8c-44b3-8d37-dad05e4f1223,21.7.92.63,193.161.169.209,UDP,4150.0,6204.0,Outgoing,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_9; rv:1.9.3.20) Gecko/6401-02-04 05:23:03 Firefox/14.0,2024-09-13 05:00:00,0
f2d81a0c-c9f0-4c7d-856f-01754e7b7fb3,47.126.225.219,81.74.156.207,TCP,25279.0,7892.0,Outgoing,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_5) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/40.0.830.0 Safari/532.1",2020-05-15 13:00:00,0
83ff6159-cccd-434f-a2be-1563ab457843,19.251.205.242,29.247.203.24,ICMP,31451.0,7251.0,Incoming,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_0 rv:3.0; ru-UA) AppleWebKit/535.39.4 (KHTML, like Gecko) Version/4.0 Safari/535.39.4",2020-11-27 18:00:00,0
d964279a-dbe5-49c0-b637-b0f4fd17bcd0,169.193.203.215,91.100.193.15,ICMP,57572.0,4115.0,Incoming,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/25.0.843.0 Safari/534.0",2022-09-24 01:00:00,0
28a069fa-14ad-4d80-b996-43beb7ec4f41,46.57.233.168,36.217.123.153,TCP,39895.0,1587.0,Outgoing,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),2021-12-25 05:00:00,0
eca04d5b-ba48-44ad-95dc-c4de70e75249,30.197.134.133,178.136.195.128,ICMP,28604.0,2723.0,Outgoing,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5 rv:5.0; yi-US) AppleWebKit/531.18.7 (KHTML, like Gecko) Version/4.0 Safari/531.18.7",2023-12-09 02:00:00,1
fe333cc2-d6e3-4bf5-99ac-625c7d3caed3,189.59.211.184,76.30.104.108,ICMP,54919.0,1795.0,Outgoing,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/19.0.817.0 Mobile/65Z244 Safari/533.1",2023-10-15 11:00:00,0
